Timestamp,Load_Weight (kg),Motor_Temperature (°C),Vibration_Level (mm/s),Operating_Hours,Error_Code
2024-02-06 21:50:00,1245.84,51.43,0.51,2667.5,0
2024-02-06 21:55:00,3220.67,60.34,1.7,2853.2,0
2024-02-06 22:00:00,3955.84,67.35,2.83,2713.8,0
2024-02-06 22:05:00,4363.62,64.75,3.47,407.0,0
2024-02-06 22:10:00,3977.09,73.85,4.79,160.0,1
2024-02-06 22:15:00,2136.38,79.36,3.41,2913.9,0
2024-02-06 22:20:00,534.78,39.58,1.96,710.9,0
2024-02-06 22:25:00,4409.53,32.66,1.55,3247.3,0
2024-02-06 22:30:00,2019.1,82.64,0.42,2152.8,0
2024-02-06 22:35:00,1267.67,33.74,1.08,4245.0,0
2024-02-06 22:40:00,532.22,33.34,2.59,221.4,0
2024-02-06 22:45:00,1445.24,45.5,4.77,1061.3,0
2024-02-06 22:50:00,1562.5,57.83,3.76,916.0,0
2024-02-06 22:55:00,4914.73,59.06,1.7,1183.6,0
2024-02-06 23:00:00,4637.9,85.62,3.21,387.3,1
2024-02-06 23:05:00,978.54,44.76,3.46,259.1,0
2024-02-06 23:10:00,4593.45,31.57,2.36,4167.0,0
2024-02-06 23:15:00,1281.21,78.15,0.22,1674.0,0
2024-02-06 23:20:00,3383.44,66.43,0.92,691.6,0
2024-02-06 23:25:00,3869.27,66.97,3.26,2969.5,0
2024-02-06 23:30:00,871.92,57.83,1.74,2418.4,0
2024-02-06 23:35:00,2163.7,36.37,4.34,3078.8,0
2024-02-06 23:40:00,986.41,87.21,4.65,903.9,0
2024-02-06 23:45:00,3878.1,42.87,2.63,4023.0,0
2024-02-06 23:50:00,3118.04,51.28,0.8,2226.1,0
2024-02-06 23:55:00,4479.51,41.0,1.3,2665.3,0
2024-02-07 00:00:00,2316.97,72.65,2.77,1358.1,0
2024-02-07 00:05:00,2590.45,50.1,2.29,3375.2,0
2024-02-07 00:10:00,3024.13,47.32,3.71,3927.2,0
2024-02-07 00:15:00,2922.75,37.67,1.62,3721.1,0
2024-02-07 00:20:00,2649.57,66.84,4.22,4916.1,0
2024-02-07 00:25:00,929.83,57.1,0.77,2148.0,0
2024-02-07 00:30:00,4694.6,75.79,2.36,3980.5,0
2024-02-07 00:35:00,4904.25,42.65,3.57,2411.8,0
2024-02-07 00:40:00,4048.47,45.27,2.19,899.1,0
2024-02-07 00:45:00,3330.93,85.92,3.18,1681.1,0
2024-02-07 00:50:00,2517.93,84.46,1.94,561.9,0
2024-02-07 00:55:00,3110.0,70.51,3.19,1662.5,0
2024-02-07 01:00:00,3800.02,64.04,1.36,3470.8,0
2024-02-07 01:05:00,4092.7,34.2,4.98,1692.6,1
2024-02-07 01:10:00,4951.3,81.79,0.82,3777.7,0
2024-02-07 01:15:00,3638.39,57.6,1.82,1649.3,0
2024-02-07 01:20:00,2292.14,38.61,4.18,1731.7,0
2024-02-07 01:25:00,3853.37,78.42,2.27,2738.1,0
2024-02-07 01:30:00,3564.17,77.85,2.43,4509.5,0
2024-02-07 01:35:00,2203.6,39.24,1.02,3417.6,0
2024-02-07 01:40:00,4749.33,50.61,3.1,1531.8,0
2024-02-07 01:45:00,2724.3,30.73,2.89,4846.3,0
2024-02-07 01:50:00,802.52,52.24,4.89,3309.5,1
2024-02-07 01:55:00,1429.25,59.71,3.6,744.3,0
2024-02-07 02:00:00,4414.52,71.9,3.83,4895.3,0
2024-02-07 02:05:00,4940.74,58.8,0.77,2295.1,0
2024-02-07 02:10:00,1886.97,53.8,2.26,3670.3,0
2024-02-07 02:15:00,523.18,49.15,0.78,1474.0,0
2024-02-07 02:20:00,1187.71,31.64,1.23,1477.1,0
2024-02-07 02:25:00,4379.07,74.94,0.3,1606.4,0
2024-02-07 02:30:00,3687.19,82.0,2.67,871.7,0
2024-02-07 02:35:00,2218.32,32.67,1.04,1653.0,0
2024-02-07 02:40:00,4989.89,31.0,0.98,2898.7,0
2024-02-07 02:45:00,2117.88,71.24,4.37,2599.7,0
2024-02-07 02:50:00,3119.23,87.55,4.34,4621.5,0
2024-02-07 02:55:00,2276.4,80.92,4.53,4739.1,0
2024-02-07 03:00:00,2720.66,79.18,1.94,1836.2,0
2024-02-07 03:05:00,1755.65,78.49,4.07,156.0,0
2024-02-07 03:10:00,2830.12,89.74,1.95,3720.1,0
2024-02-07 03:15:00,1855.15,80.14,4.79,350.4,1
2024-02-07 03:20:00,1928.13,64.49,3.85,288.6,0
2024-02-07 03:25:00,764.31,71.92,3.72,4178.3,0
2024-02-07 03:30:00,1653.17,40.69,3.4,450.2,0
2024-02-07 03:35:00,4433.05,53.14,3.15,1931.0,0
2024-02-07 03:40:00,4409.64,65.45,4.9,689.1,1
2024-02-07 03:45:00,2738.04,87.37,1.86,4706.8,1
2024-02-07 03:50:00,3844.71,57.65,1.8,322.0,0
2024-02-07 03:55:00,3212.23,49.18,0.52,1690.4,0
2024-02-07 04:00:00,2898.82,64.55,2.05,4189.0,0
2024-02-07 04:05:00,2947.68,40.83,4.92,1867.0,0
2024-02-07 04:10:00,2673.95,60.3,0.31,957.3,0
2024-02-07 04:15:00,694.55,81.53,1.37,4314.4,0
2024-02-07 04:20:00,4399.01,36.43,3.92,1605.5,0
2024-02-07 04:25:00,3745.24,55.16,3.56,2663.9,0
2024-02-07 04:30:00,2938.08,79.88,3.79,4243.4,0
2024-02-07 04:35:00,2249.26,46.52,2.49,4892.1,0
2024-02-07 04:40:00,3724.0,78.21,3.36,1750.1,0
2024-02-07 04:45:00,2736.82,83.26,4.46,1387.1,0
2024-02-07 04:50:00,3802.01,33.17,3.83,2928.9,0
2024-02-07 04:55:00,1064.17,67.51,1.08,2637.0,0
2024-02-07 05:00:00,3923.55,87.84,0.26,2932.3,0
2024-02-07 05:05:00,2239.9,82.96,1.1,4824.4,0
2024-02-07 05:10:00,3468.81,40.66,3.13,2701.4,0
2024-02-07 05:15:00,1794.42,76.25,2.55,2122.6,0
2024-02-07 05:20:00,2250.24,88.15,3.59,3847.5,1
2024-02-07 05:25:00,783.48,84.8,3.62,638.2,0
2024-02-07 05:30:00,3825.66,67.84,2.07,4668.1,0
2024-02-07 05:35:00,1558.32,65.59,4.8,383.7,0
2024-02-07 05:40:00,3551.58,65.45,3.09,2745.1,0
2024-02-07 05:45:00,1191.22,46.28,3.43,4582.6,0
2024-02-07 05:50:00,4251.9,85.4,4.93,461.5,1
2024-02-07 05:55:00,4707.8,45.21,1.96,2226.9,0
2024-02-07 06:00:00,4008.11,83.79,2.49,4688.5,0
2024-02-07 06:05:00,1722.66,74.7,1.63,2468.0,0
2024-02-07 06:10:00,1081.13,45.43,3.52,1763.7,0
2024-02-07 06:15:00,3917.86,61.55,2.48,275.6,0
2024-02-07 06:20:00,3187.7,61.12,2.58,3354.7,0
2024-02-07 06:25:00,2987.64,52.93,2.59,3450.4,0
2024-02-07 06:30:00,4632.17,38.95,2.73,2161.9,0
2024-02-07 06:35:00,4582.78,86.33,2.41,551.5,1
2024-02-07 06:40:00,1296.57,60.17,2.12,4531.7,0
2024-02-07 06:45:00,1692.66,32.62,2.23,774.5,0
2024-02-07 06:50:00,2184.59,36.28,0.62,3588.5,0
2024-02-07 06:55:00,1658.15,47.57,0.53,3909.8,0
2024-02-07 07:00:00,863.46,54.16,4.25,1506.7,0
2024-02-07 07:05:00,3236.95,62.28,2.53,255.4,0
2024-02-07 07:10:00,3698.55,61.61,4.51,4732.7,1
2024-02-07 07:15:00,1014.68,49.01,4.76,4762.6,0
2024-02-07 07:20:00,2771.76,52.5,1.25,3963.6,0
2024-02-07 07:25:00,4852.84,65.93,3.81,3051.7,0
2024-02-07 07:30:00,3165.07,62.55,1.29,856.5,0
2024-02-07 07:35:00,4935.4,31.86,2.2,4169.4,0
2024-02-07 07:40:00,3453.24,74.21,4.59,3806.4,0
2024-02-07 07:45:00,4287.06,84.86,1.34,2476.6,0
2024-02-07 07:50:00,2123.5,84.53,3.4,669.0,0
2024-02-07 07:55:00,4170.5,71.02,1.4,4602.7,0
2024-02-07 08:00:00,1044.22,70.3,3.78,3032.4,0
2024-02-07 08:05:00,3730.07,63.16,1.9,1543.1,0
2024-02-07 08:10:00,3532.08,68.73,4.54,725.4,1
2024-02-07 08:15:00,4680.57,86.6,1.05,4756.7,0
2024-02-07 08:20:00,1780.25,72.3,4.43,1904.5,0
2024-02-07 08:25:00,2774.77,54.73,3.51,1764.0,0
2024-02-07 08:30:00,3135.04,47.67,0.4,2618.9,0
2024-02-07 08:35:00,4303.71,51.75,2.71,3264.5,0
2024-02-07 08:40:00,1806.22,76.7,2.43,1226.4,0
2024-02-07 08:45:00,3847.97,46.19,4.88,3953.6,0
2024-02-07 08:50:00,4423.04,59.48,0.68,3820.1,0
2024-02-07 08:55:00,4232.08,58.23,1.75,743.6,0
2024-02-07 09:00:00,2533.79,86.34,3.52,650.4,1
2024-02-07 09:05:00,2211.36,51.64,2.91,2116.1,0
2024-02-07 09:10:00,2121.18,52.0,1.36,2661.8,0
2024-02-07 09:15:00,1671.92,40.74,4.92,519.3,1
2024-02-07 09:20:00,3862.1,62.99,4.66,4014.7,1
2024-02-07 09:25:00,4165.41,36.56,2.59,4772.5,0
2024-02-07 09:30:00,3810.75,81.73,3.1,3879.9,0
2024-02-07 09:35:00,2820.9,62.02,3.84,2782.8,0
2024-02-07 09:40:00,4779.12,65.45,2.27,2320.1,0
2024-02-07 09:45:00,682.12,39.42,0.73,3782.7,0
2024-02-07 09:50:00,4964.11,48.02,2.91,909.2,0
2024-02-07 09:55:00,2638.27,78.6,2.53,2413.0,0
2024-02-07 10:00:00,983.67,62.96,1.13,2335.7,0
2024-02-07 10:05:00,563.3,51.18,2.8,3412.5,0
2024-02-07 10:10:00,3676.15,41.58,4.99,2615.3,1
2024-02-07 10:15:00,4060.84,52.84,1.53,2106.6,0
2024-02-07 10:20:00,1600.27,43.64,2.53,2864.7,0
2024-02-07 10:25:00,3878.61,37.16,0.42,716.0,0
2024-02-07 10:30:00,2433.75,69.05,1.88,3033.0,0
2024-02-07 10:35:00,3327.73,60.34,4.25,1307.6,0
2024-02-07 10:40:00,2801.22,41.7,0.3,2918.5,0
2024-02-07 10:45:00,4224.16,67.82,3.39,335.7,0
2024-02-07 10:50:00,2653.56,86.91,3.3,462.1,0
2024-02-07 10:55:00,1412.72,75.63,1.27,315.8,0
2024-02-07 11:00:00,1302.69,56.71,3.91,559.8,0
2024-02-07 11:05:00,3332.12,82.22,4.63,2217.2,0
2024-02-07 11:10:00,1061.56,55.38,0.94,3057.3,0
2024-02-07 11:15:00,2006.28,62.01,2.98,1953.4,0
2024-02-07 11:20:00,3114.75,57.66,4.04,1763.5,0
2024-02-07 11:25:00,1424.36,41.5,4.96,1517.2,1
2024-02-07 11:30:00,2408.25,68.0,2.32,3066.0,0
2024-02-07 11:35:00,4336.64,83.53,0.91,950.5,0
2024-02-07 11:40:00,1208.32,74.12,4.26,4085.6,0
2024-02-07 11:45:00,1813.33,74.98,1.23,128.8,0
2024-02-07 11:50:00,1066.71,32.87,2.28,2408.8,0
2024-02-07 11:55:00,3465.51,78.14,1.47,3150.3,0
2024-02-07 12:00:00,2859.53,37.11,2.69,1200.0,0
2024-02-07 12:05:00,4063.03,87.02,4.9,884.8,0
2024-02-07 12:10:00,2979.73,40.64,4.27,2523.4,0
2024-02-07 12:15:00,3331.15,81.8,2.55,3858.9,0
2024-02-07 12:20:00,1581.6,33.44,0.68,4833.8,0
2024-02-07 12:25:00,974.02,39.93,1.26,4560.6,0
2024-02-07 12:30:00,4737.82,55.73,3.73,2022.1,0
2024-02-07 12:35:00,4678.32,49.71,0.43,2062.7,0
2024-02-07 12:40:00,1509.48,31.92,1.53,4604.6,0
2024-02-07 12:45:00,4850.1,57.54,2.86,302.2,0
2024-02-07 12:50:00,2079.26,48.22,1.82,2484.6,0
2024-02-07 12:55:00,1695.83,59.8,2.02,2498.6,0
2024-02-07 13:00:00,951.85,68.49,2.91,1189.7,0
2024-02-07 13:05:00,564.74,40.49,4.07,4587.9,0
2024-02-07 13:10:00,2548.5,52.14,0.97,3657.7,0
2024-02-07 13:15:00,4868.63,83.4,2.93,1172.6,0
2024-02-07 13:20:00,3563.25,87.87,3.47,3532.1,1
2024-02-07 13:25:00,3431.35,48.67,1.27,2878.7,0
2024-02-07 13:30:00,4631.35,88.08,0.61,3401.0,0
2024-02-07 13:35:00,529.11,87.44,1.53,4691.8,0
2024-02-07 13:40:00,3635.01,71.59,1.89,3872.2,0
2024-02-07 13:45:00,1208.48,60.68,1.54,2927.2,0
2024-02-07 13:50:00,931.93,48.71,1.51,3459.1,0
2024-02-07 13:55:00,3185.89,31.14,3.71,2718.9,0
2024-02-07 14:00:00,2698.77,62.88,2.76,4453.5,0
2024-02-07 14:05:00,1622.73,62.77,4.27,4549.3,0
2024-02-07 14:10:00,3946.77,87.03,2.18,2814.5,0
2024-02-07 14:15:00,844.02,76.55,3.4,1559.1,0
2024-02-07 14:20:00,2561.3,38.87,4.14,3526.0,0
2024-02-07 14:25:00,3389.31,87.48,0.95,4339.4,1
2024-02-07 14:30:00,4928.73,64.6,4.18,903.1,0
2024-02-07 14:35:00,1156.33,48.76,4.1,3656.1,0
2024-02-07 14:40:00,1855.36,42.89,4.48,183.1,0
2024-02-07 14:45:00,3894.29,53.18,2.96,4760.8,0
2024-02-07 14:50:00,2841.55,36.78,4.22,4741.2,0
2024-02-07 14:55:00,2013.95,89.23,0.3,3165.8,1
2024-02-07 15:00:00,3495.78,67.19,0.65,2552.2,0
2024-02-07 15:05:00,2275.84,44.1,3.04,3202.0,0
2024-02-07 15:10:00,2286.64,34.59,3.05,1751.4,0
2024-02-07 15:15:00,3432.43,50.66,4.02,4561.7,0
2024-02-07 15:20:00,3885.83,86.15,4.57,856.1,1
2024-02-07 15:25:00,3968.24,70.32,3.83,1842.4,0
2024-02-07 15:30:00,1148.65,49.89,3.9,1740.4,0
2024-02-07 15:35:00,1919.72,50.08,0.56,2417.6,0
2024-02-07 15:40:00,4847.83,58.79,1.79,3057.2,0
2024-02-07 15:45:00,1776.01,66.29,3.46,732.4,0
2024-02-07 15:50:00,1538.34,57.27,1.32,2194.1,0
2024-02-07 15:55:00,1941.69,39.0,4.29,980.5,0
2024-02-07 16:00:00,2579.83,43.04,1.26,2263.1,0
2024-02-07 16:05:00,2584.21,66.86,1.12,1114.2,0
2024-02-07 16:10:00,1025.33,69.35,1.77,2684.1,0
2024-02-07 16:15:00,1309.61,30.65,3.43,3331.9,0
2024-02-07 16:20:00,4126.47,83.35,4.52,812.9,1
2024-02-07 16:25:00,2870.99,86.34,1.83,1469.6,1
2024-02-07 16:30:00,4911.63,38.53,4.89,3406.9,1
2024-02-07 16:35:00,3887.1,61.02,0.92,4389.7,0
2024-02-07 16:40:00,3590.07,35.14,1.89,375.1,0
2024-02-07 16:45:00,689.3,66.55,1.82,2747.6,0
2024-02-07 16:50:00,3317.08,33.77,2.61,4756.1,0
2024-02-07 16:55:00,2316.46,70.41,0.34,2905.4,0
2024-02-07 17:00:00,3737.95,61.27,4.98,1007.1,1
2024-02-07 17:05:00,3557.26,32.04,2.95,1955.8,0
2024-02-07 17:10:00,2357.36,66.26,1.75,2410.9,0
2024-02-07 17:15:00,4063.0,56.37,3.31,2588.5,0
2024-02-07 17:20:00,1827.5,46.14,3.28,3340.2,0
2024-02-07 17:25:00,2546.74,36.2,3.84,4829.7,0
2024-02-07 17:30:00,2321.66,46.45,2.68,4005.9,0
2024-02-07 17:35:00,4847.37,86.2,1.38,1060.5,1
2024-02-07 17:40:00,3842.82,47.88,2.46,3932.3,0
2024-02-07 17:45:00,2381.98,42.2,4.61,1197.2,1
2024-02-07 17:50:00,3504.49,40.32,3.35,3182.2,0
2024-02-07 17:55:00,1770.63,38.12,4.86,905.3,0
2024-02-07 18:00:00,1769.75,74.9,1.76,1227.1,0
2024-02-07 18:05:00,4173.72,71.24,2.05,1689.8,0
2024-02-07 18:10:00,4319.58,64.2,2.38,1548.8,0
2024-02-07 18:15:00,2329.87,72.58,0.53,1802.3,0
2024-02-07 18:20:00,4115.8,30.27,2.6,2202.9,0
2024-02-07 18:25:00,1127.22,83.66,0.24,2347.0,0
2024-02-07 18:30:00,3653.18,70.62,2.82,1091.0,0
2024-02-07 18:35:00,4149.02,86.39,0.99,676.6,1
2024-02-07 18:40:00,1653.26,78.37,3.56,4007.2,0
2024-02-07 18:45:00,1943.05,86.17,1.62,4610.2,0
2024-02-07 18:50:00,4270.09,82.44,4.67,4977.5,1
2024-02-07 18:55:00,3927.45,65.0,4.64,4540.1,0
2024-02-07 19:00:00,2388.6,73.33,1.58,2990.1,0
2024-02-07 19:05:00,1121.58,52.89,2.76,4580.5,0
2024-02-07 19:10:00,1471.9,53.37,1.73,4687.9,0
2024-02-07 19:15:00,4854.16,57.9,4.34,2600.3,0
2024-02-07 19:20:00,3481.29,85.42,1.38,1184.1,0
2024-02-07 19:25:00,1188.59,43.02,4.0,2696.4,0
2024-02-07 19:30:00,581.42,53.36,2.75,995.3,0
2024-02-07 19:35:00,1852.7,46.13,2.71,569.7,0
2024-02-07 19:40:00,1235.19,85.52,0.85,2147.4,1
2024-02-07 19:45:00,3086.59,83.79,4.84,4243.5,0
2024-02-07 19:50:00,3312.69,86.41,3.86,322.9,0
2024-02-07 19:55:00,2187.84,84.09,4.37,1886.5,0
2024-02-07 20:00:00,2100.95,73.69,3.33,1145.1,0
2024-02-07 20:05:00,4479.36,60.84,1.03,1721.2,0
2024-02-07 20:10:00,4257.36,50.48,4.43,2387.4,0
2024-02-07 20:15:00,2418.38,41.48,3.26,582.5,0
2024-02-07 20:20:00,3591.43,87.86,1.53,1139.8,0
2024-02-07 20:25:00,2333.62,76.33,1.13,3354.0,0
2024-02-07 20:30:00,1041.5,33.54,0.65,3147.6,0
2024-02-07 20:35:00,1583.41,32.85,2.85,2451.9,0
2024-02-07 20:40:00,988.73,32.82,0.59,3090.8,0
2024-02-07 20:45:00,4007.68,31.07,2.41,393.1,0
2024-02-07 20:50:00,4748.88,39.43,2.98,434.0,0
2024-02-07 20:55:00,4718.94,36.45,4.81,543.3,0
2024-02-07 21:00:00,1346.56,74.49,0.76,1012.1,0
2024-02-07 21:05:00,3964.42,75.57,4.78,2637.6,0
2024-02-07 21:10:00,2332.81,72.42,3.97,3091.9,0
2024-02-07 21:15:00,4504.33,88.52,3.01,2360.6,1
2024-02-07 21:20:00,3040.32,48.38,0.47,1945.5,0
2024-02-07 21:25:00,1409.43,63.84,3.64,794.9,0
2024-02-07 21:30:00,3269.61,36.87,0.86,3649.7,0
2024-02-07 21:35:00,2060.71,55.95,2.37,3317.4,0
2024-02-07 21:40:00,3735.18,49.54,3.96,2447.4,0
2024-02-07 21:45:00,2666.15,50.92,2.95,4369.3,0
2024-02-07 21:50:00,2365.02,35.59,4.9,1290.6,0
2024-02-07 21:55:00,3843.57,68.52,1.91,748.6,0
2024-02-07 22:00:00,1383.33,60.72,4.21,3158.3,0
2024-02-07 22:05:00,1529.63,80.15,1.49,2862.7,0
2024-02-07 22:10:00,1021.69,72.47,4.45,4839.7,0
2024-02-07 22:15:00,4578.2,82.41,3.26,522.8,0
2024-02-07 22:20:00,2077.17,56.35,0.31,3741.0,0
2024-02-07 22:25:00,741.18,84.46,3.51,450.3,0
2024-02-07 22:30:00,3925.7,55.74,3.89,2909.4,0
2024-02-07 22:35:00,1961.07,47.25,3.74,815.4,0
